branch_id,date,atm_withdrawals,otc_withdrawals,is_holiday,is_payday,cash_deposits,is_branch_open
B007,12/3/22,12653.11,13560.3,0,0,13387.87,1
B002,10/8/23,22063.69,12990.29,0,0,16476.11,1
B004,3/12/24,21101.32,12120.54,0,0,12846.69,1
B002,7/19/20,25926.6,23837.26,0,0,26107,1
B008,1/12/23,21019.71,11900.94,0,0,8524.42,1
B001,5/4/24,15533.49,16663.88,0,0,15890.22,1
B005,4/2/23,14537.83,15221.1,0,0,11834.13,1
B008,10/8/21,19020.76,15445,0,0,13287.44,1
B008,12/19/18,,,0,0,13656.31,1
B001,12/4/18,26018.98,20577.14,0,0,19621.1,1
B003,10/12/23,25008.56,23742.11,0,0,16689.57,1
B001,10/16/19,21435.13,22131.41,0,0,12279,1
B001,7/21/19,11863.44,14146.45,0,0,7716.89,1
B006,11/28/23,19906,16025.02,0,0,10114.39,1
B008,11/7/18,13764.7,12445.62,0,0,8549.18,1
B001,7/24/22,16730,15258.53,0,0,14035.14,1
B002,2/20/23,11055.71,10014.05,1,0,7087.6,1
B008,12/29/22,15592.04,14437.85,0,0,10582.34,1
B003,6/24/22,27684.91,26398.21,0,0,16046.42,1
B001,10/24/18,,,0,0,23026.15,1
B005,6/11/21,24475.05,18392.42,0,0,9713.23,1
B003,11/19/21,35787.27,24460.56,0,0,28635.31,1
B005,2/5/19,19036.33,13428.77,0,0,12230.87,1
B001,8/12/23,19168.58,14227.41,0,0,16440.26,1
B006,2/12/23,12678.92,14597.35,0,0,9634.92,1
B005,12/18/19,28694.68,17012.22,0,0,20977.01,1
B002,1/31/20,36846.72,28459.79,0,0,25174.78,1
B002,11/30/23,37137.23,30687.09,0,0,30370.37,1
B002,9/12/19,28281.39,20492.31,0,0,22377.23,1
B005,7/28/24,13419.68,12633.27,0,0,12900.27,1
B008,8/22/20,14895.8,9534.07,0,0,8546.28,1
B007,10/13/24,14732.28,9723.77,0,0,12103.68,1
B007,4/18/25,21162.63,13612.16,0,0,9415.08,1
B003,7/6/20,27828.5,20521.42,0,0,22230.86,1
B004,4/19/22,21181.37,14041.74,0,0,14159.8,1
B001,12/7/18,24361.13,26683.92,0,0,23519.07,1
B007,4/3/21,13317.06,8127.88,0,0,6228.05,1
B001,12/3/20,29134.77,23466.52,0,0,26437.36,1
B008,6/27/20,13127.8,13929.6,0,0,13538.27,1
B008,11/20/19,15809.15,13104.06,0,0,15406.6,1
B005,10/14/23,16635.34,10024.32,0,0,11272.83,1
B001,3/6/19,24257.46,16281.59,0,0,20344.32,1
B002,9/24/24,35417.39,20173.31,0,0,18581.47,1
B005,12/5/19,19220.57,18188.77,0,0,10115.61,1
B003,10/31/18,32503.61,19932.45,0,0,20418.7,1
B006,3/7/24,18048.1,16864.41,0,0,11843.68,1
B008,7/14/24,13353.52,8136.26,0,0,10855.05,1
B001,7/17/19,24853.43,21163.67,0,0,17332.01,1
B006,12/21/24,18617.31,12197.98,0,0,16048.49,1
B006,12/16/22,25739.08,17095.5,0,0,23487.08,1
B001,4/3/19,26463.93,22786.09,0,0,23447.79,1
B003,3/28/22,33214.1,22532.51,0,0,21357.69,1
B002,1/5/24,34990.03,26030.48,0,0,32927.01,1
B008,5/4/25,13787.26,6755.51,0,0,5926.37,1
B004,12/29/24,54542.51,36634.42,0,0,47987.17,1
B005,9/10/24,22732.86,13762.71,0,0,19069.26,1
B001,5/8/20,26919.24,15309.37,0,0,14381.51,1
B008,4/16/22,13804.54,12836.44,0,0,13277.61,1
B005,5/25/23,15490.36,15431.14,0,0,12296,1
B006,4/8/24,18657.62,21553.43,0,0,13595.22,1
B003,3/31/22,31465.35,21117.88,0,0,20463.92,1
B006,10/15/19,29001.91,19122.1,0,1,26204.35,1
B004,9/21/19,16803.9,17245.73,0,0,9614.88,1
B004,1/28/22,17508.31,19039.36,0,0,18538.83,1
B004,12/31/23,16882.76,17627.98,0,0,14198.78,1
B002,12/30/21,27633.92,33068.99,0,0,24054.56,1
B002,3/30/22,46423.71,24847.35,0,0,19409.88,1
B006,4/12/24,20717.02,21158.87,0,0,21401.14,1
B007,10/18/20,11180.02,13228.49,0,0,10068.92,1
B004,10/8/22,21094.17,12796.89,0,0,15877.19,1
B005,7/5/20,13172.54,11524.94,0,0,13126.52,1
B006,11/14/19,18496.93,11733.33,0,0,15505.52,1
B004,4/13/24,17047.06,12536.69,0,0,14798.55,1
B007,1/14/25,18204.34,9327.81,0,0,10461.27,1
B003,10/29/22,21476.85,19519.79,0,0,16592.34,1
B002,3/21/20,23065.81,21151.68,0,0,19730.18,1
B005,8/26/24,20411.57,14463.14,0,0,10369.23,1
B003,9/28/20,24097.54,26811.8,0,0,26687.58,1
B006,6/14/19,20620.38,20415.09,0,0,11415.13,1
B003,2/5/24,24665.82,17242.54,0,0,15139.93,1
B008,9/26/22,17533.22,16838.06,0,0,11149.31,1
B006,2/20/25,14232.48,15199.18,0,0,13280.98,1
B007,8/20/19,20484.23,14532.88,0,0,17662.8,1
B007,2/13/21,14300.1,15133.16,0,0,13937.76,1
B007,11/23/23,5917.63,6603.01,1,0,6642.65,1
B006,9/16/19,20191.49,14366.29,0,0,10206.63,1
B005,1/2/24,20009.75,16210.44,0,0,18055.78,1
B008,3/14/24,21169.45,13490.48,0,0,11757.81,1
B006,2/19/23,16174.54,10706.09,0,0,14738.05,1
B005,8/6/22,17912.83,11981.88,0,0,14339.94,1
B003,2/14/25,,,0,0,19981.2,1
B007,6/8/23,20453.61,13975.77,0,0,10112.45,1
B007,12/7/20,18281.46,12468.16,0,0,16524.89,1
B003,7/12/22,31899.36,24840.9,0,0,22969.11,1
B004,1/24/20,,,0,0,16564.49,1
B004,7/15/23,20718.71,11718.58,0,1,12617.91,1
B005,1/23/19,20142.43,14017.53,0,0,9246.89,1
B007,1/25/22,16778.53,12431.98,0,0,8316.37,1
B008,7/5/20,12378.41,5635.74,0,0,8032.93,1
B003,10/29/18,24006.33,24922.01,0,0,20731.55,1
B004,9/14/21,17974.51,22338.83,0,0,10879.43,1
B003,11/18/23,16024.05,11830.49,0,0,6214.43,1
B008,5/22/19,17637.91,16359.3,0,0,17177.96,1
B006,7/2/23,11731.14,12057.57,0,0,7987.42,1
B002,10/17/19,32094.47,28564.18,0,0,31082.36,1
B002,12/10/18,24646.25,24078.65,0,0,12486.56,1
B001,6/12/25,23502.09,28457.22,0,0,19365.04,1
B004,8/13/22,19704.24,11332.42,0,0,13186.25,1
B004,8/31/24,24494.26,13790.33,0,0,12135.09,1
B006,4/23/20,17647.37,20580.53,0,0,17267.69,1
B006,5/17/21,17804.08,16458.64,0,0,9168.1,1
B004,5/28/22,17142.05,14996.68,0,0,12561.39,1
B006,1/11/19,20811.91,18808.94,0,0,17438.88,1
B002,12/3/24,33329.13,22450.5,0,0,27954.66,1
B003,11/1/18,31019.9,18017.37,0,1,21996.18,1
B007,7/5/19,16690.12,16154.8,0,0,7338.87,1
B005,2/12/24,19899.7,23134.91,0,0,22197.91,1
B007,3/28/23,,,0,0,12513.12,1
B004,6/12/20,25740.97,17552.2,0,0,23213.2,1
B006,12/20/19,18230.1,19463.7,0,0,18485.82,1
B007,12/30/23,13589.25,11814.52,0,0,12639.64,1
B001,8/16/20,17997.89,9389.74,0,0,7010.33,1
B008,5/5/21,14641.25,11803.76,0,0,15066.6,1
B003,6/18/21,22297.57,16843.3,0,0,12714.79,1
B003,3/27/23,27665.54,25277.72,0,0,28859.42,1
B005,2/13/22,15153.28,9341.88,0,0,9576.25,1
B005,3/23/25,13606.26,13913.47,0,0,12222.64,1
B005,6/10/22,20800.75,20775.6,0,0,11614.74,1
B008,5/22/24,16039.7,15946.1,0,0,15390.54,1
B008,6/15/24,14827.79,13628.2,0,1,8503.56,1
B007,9/20/24,13174.67,16659.87,0,0,9857.87,1
B003,4/18/20,24561.14,13674.09,0,0,17845.25,1
B006,12/10/20,19677.72,16705.46,0,0,8426.28,1
B007,8/6/22,10674.1,7796.62,0,0,6190.17,1
B004,1/13/23,21946.12,20807.12,0,0,21554.56,1
B003,3/25/19,28346.15,18568.52,0,0,22159.72,1
B005,8/20/19,21148.43,15626.16,0,0,16807.94,1
B002,5/6/19,30037.9,33748.32,0,0,17640.53,1
B007,3/10/21,,,0,0,13135.42,1
B005,5/5/25,21914.26,15389.03,0,0,19604.14,1
B001,6/1/21,29428.83,24303.68,0,1,26103.41,1
B006,7/5/19,19821.9,17714.73,0,0,16487.24,1
B004,12/10/19,17837.25,15168.34,0,0,17213.31,1
B001,6/13/22,26083.65,16710.36,0,0,22586.22,1
B008,10/16/23,20638.06,12325.69,0,0,16659.83,1
B001,9/30/21,23508,19779.65,0,0,15211.96,1
B001,11/19/22,22791.21,12113.21,0,0,14239.84,1
B003,2/10/21,27429.38,25918.55,0,0,17078.27,1
B004,7/16/19,18426.1,18322.89,0,0,16524.64,1
B008,7/16/24,12499.91,15735.32,0,0,13872.79,1
B001,5/20/22,28592.18,28382.67,0,0,26294.43,1
B005,6/12/24,25462.08,18291.4,0,0,20009.69,1
B006,12/13/19,21792.52,17161.74,0,0,11100.36,1
B008,10/2/21,12656.67,10498.92,0,0,13444.81,1
B006,8/14/24,75734,52138.01,0,0,44222.91,1
B002,10/6/21,34279.83,19940.04,0,0,25314.17,1
B004,2/25/25,21230,11424.25,0,0,10915.2,1
B008,6/8/25,13455.36,9794.19,0,0,9611.25,1
B003,11/21/20,20425.35,21985.32,0,0,16330.01,1
B001,2/11/25,30366.93,18050.55,0,0,15026.72,1
B008,3/18/19,19036.71,13130.31,0,0,9200.53,1
B007,3/16/19,12813.02,11002.23,0,0,9653.26,1
B005,11/22/21,19239.44,10667.5,0,0,15271,1
B008,10/20/23,17847.21,14751.44,0,0,9050.98,1
B002,5/30/24,28730.75,27975.84,0,0,28357.3,1
B002,11/5/24,34291.41,19719.97,0,0,14728.4,1
B003,7/13/23,31252.56,20855.33,0,0,27238.8,1
B004,9/25/20,20599.02,20873.5,0,0,11684.27,1
B005,5/13/25,18578.66,19361.79,0,0,11969.99,1
B007,1/7/23,10479.24,11701.73,0,0,7360.83,1
B001,4/23/19,23442.49,14303.62,0,0,17447.17,1
B005,1/30/22,11448.18,11419.95,0,0,7851.01,1
B008,10/24/18,22415.81,13118.37,0,0,10609.74,1
B004,4/26/23,19201.79,19524.5,0,0,21581.76,1
B003,3/7/22,24309.77,18721.85,0,0,20401.52,1
B001,12/27/20,14705.21,16535.92,0,0,9067.92,1
B002,4/18/23,33217.31,17940.18,0,0,27943.44,1
B008,1/31/25,21613.89,19364.74,0,0,12692.95,1
B001,6/1/19,22514.04,18284.94,0,1,15138.71,1
B002,1/31/21,23908.63,19491.22,0,0,11499.48,1
B007,4/18/21,12521.65,8477.1,0,0,7524.97,1
B003,6/27/23,23889.37,14298.69,0,0,12290.24,1
B006,12/22/24,14194.36,7928.62,0,0,12146.92,1
B008,4/23/20,16406.73,14927.33,0,0,18549.33,1
B001,8/12/24,25300.19,16865.99,0,0,24370.51,1
B005,6/8/23,25539.01,14350.94,0,0,15745.49,1
B004,10/3/19,0,0,0,0,13859.14,0
B002,11/16/19,26327.4,22024.01,0,0,20123.9,1
B003,4/15/25,27897.55,17683.36,0,1,12901.76,1
B006,1/14/19,26933.52,13421.77,0,0,16218.7,1
B008,2/17/20,6558.68,4369.74,1,0,3065.4,1
B003,6/24/20,21620.98,20996.51,0,0,12927.24,1
B005,2/14/21,0,0,0,0,15029.82,0
B001,2/16/21,15436.95,17629.03,0,0,15431.95,1
B002,5/16/20,22367.25,19327.72,0,0,13527.61,1
B002,10/19/24,19214.97,18763.54,0,0,18516.76,1
B003,3/11/24,29404.46,21067.14,0,0,16056.26,1
B002,10/30/21,29956.66,20864.39,0,0,19659.5,1
B008,9/22/23,21452.75,12851.48,0,0,8028.73,1
B008,2/21/22,5860.96,4380.52,1,0,5140.13,1
B001,10/16/24,31456.2,17015.53,0,0,21808.69,1
B007,3/1/21,18409.15,18495.29,0,1,19536.95,1
B007,6/21/21,12222.47,12976.5,0,0,10747.41,1
B005,12/6/21,22106.14,17045.07,0,0,17787.24,1
B007,11/28/24,0,0,1,0,4256.53,0
B001,11/1/19,39971.08,21627.15,0,1,23483.82,1
B004,7/30/20,23093.41,21057.57,0,0,15041.18,1
B007,12/10/20,19115.31,14342.41,0,0,8649.34,1
B003,8/10/22,28593.36,22545.31,0,0,14494.6,1
B003,8/25/20,27451.2,23892.83,0,0,27158.34,1
B005,1/18/25,13776.04,15341.08,0,0,15400.08,1
B008,5/11/22,16147.79,17497.71,0,0,15530.15,1
B006,9/17/22,14402.12,12071.69,0,0,13898.99,1
B003,3/21/24,24148.99,25116.86,0,0,15969.84,1
B001,10/19/23,26080.12,25166.29,0,0,14931.67,1
B002,9/21/24,27151.8,17992.6,0,0,21178.81,1
B006,4/11/22,20149.97,15868.92,0,0,10558.76,1
B002,7/2/24,26652.28,30223.97,0,0,21284.8,1
B004,11/12/22,23780.57,13017.72,0,0,14231.68,1
B005,3/27/23,24339.8,15863.81,0,0,13877.5,1
B008,3/20/21,11394.44,13937.67,0,0,10958.77,1
B008,12/6/18,16513.7,12111.31,0,0,9682.06,1
B002,1/29/25,30254.08,16999.83,0,0,12286.2,1
B007,6/20/19,18872.51,13557.76,0,0,16643.6,1
B005,11/27/24,18120.13,17784.85,0,0,9175.77,1
B008,7/10/23,18050.22,14071.68,0,0,7973.34,1
B003,4/25/19,30782.83,20727.38,0,0,19589.53,1
B005,5/24/21,17812.35,22192.84,0,0,15236.27,1
B001,5/4/22,19262.62,23603.65,0,0,17098.73,1
B006,12/28/22,21171.48,14791.12,0,0,19016.42,1
B003,7/15/23,19705.6,18467.43,0,1,9552.23,1
B007,12/4/23,18984.92,14929.29,0,0,15015.62,1
B003,8/20/19,35603.11,19190.18,0,0,18620.01,1
B008,3/12/24,12612.24,14023.9,0,0,5883.83,1
B003,10/7/23,21425.58,13430.55,0,0,18134.26,1
B008,4/7/23,15993.92,13708.16,0,0,15655.24,1
B002,9/1/23,38797.53,39489.65,0,1,42464.66,1
B004,2/7/23,25924.21,16473.54,0,0,14928.01,1
B003,6/14/21,29895.31,17161.37,0,0,23344.91,1
B004,9/6/24,23737.33,19650.51,0,0,19550.4,1
B007,10/14/21,15193.73,15414.63,0,0,11468.92,1
B007,2/21/21,13427.47,8345.14,0,0,8090.19,1
B008,10/30/19,23571.94,16256.67,0,0,17082.72,1
B002,11/1/21,26098.99,26355.67,0,1,13935.5,1
B008,6/26/25,17732.9,19119.95,0,0,10427.67,1
B007,12/23/18,12570.25,11805.61,0,0,9122.92,1
B001,9/23/21,26637.11,15300.09,0,0,19625.63,1
B004,7/11/24,22881.56,12999.81,0,0,19121.91,1
B004,12/21/21,22269.26,13232.37,0,0,19144.04,1
B002,3/10/22,33179.62,24161.39,0,0,29502.97,1
B002,4/3/21,68574.54,59129.24,0,0,47101.42,1
B008,5/10/21,16537.46,13850.11,0,0,14303.61,1
B003,1/21/23,25651.38,15726.74,0,0,15307.82,1
B008,7/7/21,15863.68,15392.6,0,0,16286.95,1
B002,2/7/21,20994.58,11568.24,0,0,11110.26,1
B007,9/1/20,21183.8,15639.46,0,1,18927.26,1
B003,6/12/20,33528.17,21646.86,0,0,17249.51,1
B003,6/22/23,25224.69,23755.89,0,0,16685.93,1
B008,12/4/24,16390.8,13730.51,0,0,14042.42,1
B005,4/1/25,26362.97,18432.1,0,1,16359.73,1
B007,8/1/22,19298.78,15266.52,0,1,9470.78,1
B002,7/25/22,30128.12,17962.27,0,0,26805.39,1
B005,3/26/25,22553.08,12306.95,0,0,15342.14,1
B003,4/30/25,30614.61,33354.75,0,0,24574.63,1
B002,12/2/23,24515.83,23413.19,0,0,19230.37,1
B001,3/20/23,26407.82,17237.72,0,0,12629.08,1
B007,6/24/20,18129.07,15711.75,0,0,7960.08,1
B005,3/21/25,18168.66,19607.42,0,0,16109.19,1
B003,5/24/23,25784.04,29089.12,0,0,16586.02,1
B005,2/19/20,18336.29,20511.15,0,0,20847.4,1
B001,6/15/25,22444.04,16915.6,0,1,18801.65,1
B001,8/20/22,20657.19,13438.77,0,0,8194.44,1
B006,3/9/21,17656.94,18980.72,0,0,10816.78,1
B007,6/9/25,22083.48,12346.03,0,0,19303.81,1
B007,9/24/19,17050.52,14322.48,0,0,13718.71,1
B003,11/29/24,35734.92,27214.78,0,0,24818.79,1
B006,4/20/19,16906.15,14284.89,0,0,10258.53,1
B007,1/29/21,18740.15,14380.46,0,0,10188.96,1
B004,6/3/23,20279.54,12710.51,0,0,8922.04,1
B002,10/22/21,30516.22,23931.6,0,0,24459.32,1
B008,5/15/22,15861.4,12576.82,0,1,14651.75,1
B004,8/19/20,23441.69,17407.36,0,0,11047.19,1
B002,11/2/18,28207.75,29833.15,0,0,17880.36,1
B003,1/9/19,22470.36,18385.97,0,0,15181.03,1
B003,9/13/21,30222.79,19341.41,0,0,14784.82,1
B007,7/4/23,6522.15,3163.52,1,0,4008.8,1
B001,5/10/24,31480.01,23670.76,0,0,15748.4,1
B001,9/11/20,28595.31,19353.43,0,0,13827.86,1
B006,12/19/22,22856.38,16862.07,0,0,18579.1,1
B008,4/14/20,18485.69,13708.87,0,0,11512.24,1
B003,4/24/19,20876.52,24890.05,0,0,14970.96,1
B003,1/7/21,30927.2,25820.73,0,0,30609.07,1
B007,10/24/21,10148.85,10460.74,0,0,8832.05,1
B002,12/8/19,20540.82,16417.5,0,0,20917.06,1
B008,1/18/25,10162.24,11356.79,0,0,10743.4,1
B005,12/19/21,12243.63,14657.9,0,0,11304.82,1
B007,11/7/20,11361.07,8619.55,0,0,10215.19,1
B002,6/29/22,25656.01,27282.02,0,0,18556.01,1
B002,11/21/22,35752.6,24987.1,0,0,15316.82,1
B003,5/31/23,24344.52,19750.67,0,0,13144.31,1
B003,3/25/21,22659.13,23951.01,0,0,14136.08,1
B004,6/17/19,21665.82,20650.34,0,0,14922.28,1
B001,2/2/23,32515.32,17323.27,0,0,21767.41,1
B008,4/6/24,13431.15,10871.97,0,0,5855.83,1
B007,8/21/23,12792.75,14613.63,0,0,7513.28,1
B006,1/14/23,17071.66,11243.55,0,0,10395.14,1
B006,8/12/20,18443.01,13354.34,0,0,13399.35,1
B004,5/8/19,22599.35,25359.79,0,0,27911.28,1
B001,11/6/18,26232.93,21849.83,0,0,19966.95,1
B004,8/25/20,25404.9,17194.06,0,0,20044.56,1
B005,6/3/25,22686.29,16177.13,0,0,10202.95,1
B006,10/1/24,21410.36,25045.44,0,1,13807.58,
B002,8/17/23,24668.61,20859.02,0,0,11773.12,1
B002,11/6/24,25627.03,26583.73,0,0,12343.48,1
B008,10/11/23,15113.62,16627.91,0,0,17537.06,1
B005,10/8/18,6670.27,6532.12,1,0,6225.33,1
B007,4/19/24,17619.49,19441.12,0,0,12966.83,1
B008,12/9/19,18725.07,9897.87,0,0,12416.11,1
B006,4/27/24,16982.57,11654.31,0,0,11232.71,
B001,11/29/20,19789.62,13413,0,0,14327.66,1
B007,4/20/20,19530.52,14474.22,0,0,8866.9,1
B008,4/16/24,15840.3,19948.63,0,0,15032.65,1
B003,3/6/22,16176.18,19867.38,0,0,13062.71,1
B007,12/23/22,15707.07,15025.42,0,0,14247.24,1
B001,8/22/24,22499.25,25142.85,0,0,14736.02,1
B006,5/18/24,17726.47,14515.65,0,0,14668.97,1
B006,10/18/22,18217.67,18343.73,0,0,16668.78,1
B002,12/28/19,23536.21,25969.58,0,0,26174.35,1
B001,12/29/24,17002.01,18947.02,0,0,11258.43,1
B004,9/18/22,16294.22,11516.18,0,0,14493.55,1
B002,10/28/21,42570.7,24334.27,0,0,30724.47,1
B004,11/13/22,11989.43,13330.31,0,0,11040.74,1
B005,4/15/25,21422.47,21692.24,0,1,16869.01,1
B003,7/30/21,35182.52,25916.56,0,0,23413.7,1
B002,7/18/22,30972.81,27502.97,0,0,15862.11,1
B006,9/28/23,19637.26,13280.33,0,0,11739.41,1
B006,3/24/25,21019.05,17065.09,0,0,10485.29,1
B006,12/16/24,19060.99,13716.15,0,0,16645.26,1
B006,12/8/18,19385.76,12938.7,0,0,9308.52,1
B001,3/11/23,21350.2,12380.58,0,0,11973.1,1
B007,11/4/22,16175.19,18213.92,0,0,13202.54,1
B006,12/20/18,20398.04,19863.66,0,0,13315.24,1
B002,5/23/20,26326.42,22766.72,0,0,14916.62,1
B007,6/13/25,17874.48,10910.77,0,0,9745.21,1
B002,4/28/20,31342.65,19156.82,0,0,15631.7,1
B002,8/11/21,32246.93,23856.01,0,0,24421.05,1
B006,5/16/23,21486.85,14562.78,0,0,16142.32,1
B001,12/26/20,17724.51,14587.33,0,0,10965.17,1
B008,9/20/19,19034.91,15644.35,0,0,12335.72,1
B006,3/26/23,15093.58,11024.21,0,0,6208.24,1
B004,3/20/20,26920.53,20496.5,0,0,23629.46,1
B005,9/14/19,15805.3,11769.23,0,0,9879.39,1
B003,4/29/23,23223.02,22289.15,0,0,23565.83,1
B006,8/8/22,15792.19,17929.17,0,0,11122.61,1
B004,12/25/23,0,0,1,0,4221.12,0
B003,4/29/20,23128.43,24963.62,0,0,20331.95,1
B005,5/23/23,18914.27,19556.52,0,0,10569.95,1
B002,1/15/21,39105.58,30419.51,0,1,23592.46,1
B002,5/13/20,28086.39,24305.34,0,0,20132.24,1
B004,12/28/19,16056.51,15139.64,0,0,13169.58,1
B007,3/24/20,16083.56,16585.76,0,0,12201.3,1
B001,12/10/19,20391.25,12451.35,0,0,16138.64,1
B003,12/10/18,29909.93,17165.82,0,0,20747.05,1
B008,12/20/23,20842.4,15712.31,0,0,19094.76,1
B003,9/29/24,19313.07,13931.1,0,0,11111.52,1
B006,12/24/23,13817.46,10437.56,0,0,10190.8,1
B001,3/28/19,31338.63,18852.62,0,0,22219.95,1
B005,12/22/24,17170.69,13046.41,0,0,13573.13,1
B007,8/8/21,10145.46,12229.15,0,0,11164.65,
B007,8/24/23,18725.22,11955.61,0,0,10234.29,1
B001,1/4/24,18344.58,18699.59,0,0,9797.29,1
B001,5/3/19,21932.6,21644.04,0,0,17243.07,1
B008,6/5/22,12672.78,9758.08,0,0,9426.86,1
B006,8/10/24,14355.19,12461.43,0,0,7245.88,1
B007,5/2/25,22138.35,15609.39,0,0,9710.82,1
B003,7/14/25,22865.18,20574.88,0,0,17474.04,1
B008,7/13/24,19587.77,11847.97,0,0,12292.62,1
B003,11/3/18,28318.08,14836.45,0,0,21315.24,1
B007,10/23/24,16186.24,16706.23,0,0,8179.88,1
B007,5/15/21,14149.08,13360.03,0,1,8852.87,1
B006,6/1/20,18386.53,19477.27,0,1,19231.56,1
B004,9/2/19,5691.55,5143.94,1,0,4424.16,1
B001,8/24/22,24231.07,23686.35,0,0,23971.19,1
B001,3/13/25,29101.39,18084.42,0,0,17125.79,1
B006,4/7/20,21642.36,15324.61,0,0,16249.32,1
B006,3/28/23,22307.78,16321.7,0,0,11257.08,1
B001,6/11/21,26621.85,16236.08,0,0,15426.83,1
B006,11/2/22,19423.96,16841.54,0,0,20211.9,1
B006,9/11/23,17186.48,17568.31,0,0,12679.75,1
B001,9/11/23,15498.73,17794.6,0,0,15048.21,1
B007,12/16/20,21687.73,15087.24,0,0,10114.41,1
B005,10/12/19,15264.09,11693.76,0,0,13514.28,1
B006,5/21/20,18477.31,14579.92,0,0,12172.5,1
B002,11/25/24,40437.83,23759.55,0,0,23619.62,1
B005,7/28/21,17359.72,15775.48,0,0,16628.24,1
B008,10/29/23,10178.71,10686.19,0,0,7403.9,1
B006,4/21/24,12197.1,13955.85,0,0,8497.89,1
B006,11/25/19,21466.37,16536.6,0,0,17453.02,1
B003,7/3/23,25724.88,29020.94,0,0,20732.41,1
B004,6/1/19,18495.99,13190.89,0,1,11413.09,1
B001,11/9/22,27390.6,23947.35,0,0,15802.18,1
B005,7/20/21,19197.61,21334.53,0,0,18865.44,1
B001,3/5/19,26342.34,20699.59,0,0,24356.02,1
B002,8/4/25,32441.02,16276.36,0,0,15995.55,1
B008,2/25/20,13871.93,15475.63,0,0,7498.88,1
B002,10/13/19,54328.24,40650.88,0,0,35457.65,1
B001,9/22/21,23248.48,21071.62,0,0,10450.97,1
B008,7/23/22,13941.05,10503.33,0,0,6897.42,1
B001,1/8/19,22506.87,17816.82,0,0,21269.02,1
B002,12/17/20,26945.78,21793.88,0,0,17315.83,1
B008,7/7/25,18141.99,11746.01,0,0,15136.22,1
B003,3/6/21,16807.88,13318.9,0,0,15268.36,1
B006,7/1/20,25270.79,18947.78,0,1,14312.06,1
B007,11/17/19,8167.88,8228.18,0,0,5057.19,1
B003,11/27/22,15605.01,14457.41,0,0,12662.83,1
B002,7/9/23,21683.11,16185.22,0,0,22046.42,1
B005,8/30/24,25560.02,25911.69,0,0,14566.28,1
B004,12/3/24,16025.1,19096.74,0,0,18172.58,1
B003,9/28/19,15502.1,17453.6,0,0,12595.86,1
B005,9/14/23,25160.61,15208.59,0,0,15831.99,1
B001,7/17/25,26349.12,25578.3,0,0,15053.14,1
B008,10/19/21,20198.76,13630.31,0,0,13668.12,1
B008,1/30/20,18355.93,17763.9,0,0,15828.77,1
B005,12/5/20,19805.21,14415.29,0,0,17745.9,1
B006,3/9/20,24570.58,15927.25,0,0,11209.61,1
B008,4/27/21,18028.56,18319.07,0,0,13508.32,1
B001,12/4/19,28690.38,18181.21,0,0,23180.25,1
B007,1/17/25,20903.68,14634.1,0,0,10266.59,1
B004,11/1/20,,,0,1,9021.65,1
B002,11/18/19,39254.43,23951.8,0,0,19547.54,1
B004,10/5/18,21683.77,15862.61,0,0,15840.91,1
B004,6/17/22,26579.93,15705.96,0,0,16575.38,1
B005,2/7/24,20704.12,21657.74,0,0,18691.48,1
B004,11/16/22,91167.78,56578.51,0,0,61955.9,1
B007,1/10/22,13711.23,16072.67,0,0,14799.34,1
B002,3/25/19,32365.32,20500.85,0,0,19826.02,1
B006,9/24/19,16319.77,8386.46,0,0,8139.86,1
B008,11/26/22,14736.84,12717.8,0,0,13929.72,1
B007,2/12/22,12499.87,12549.94,0,0,13134.31,1
B002,6/13/25,32341.32,28266.04,0,0,18980.05,1
B003,11/16/23,27223.1,28982.74,0,0,21077.94,1
B008,7/3/25,14429.61,10670.52,0,0,6685.41,1
B008,2/17/25,0,0,1,0,3562.71,0
B008,1/1/22,0,0,1,1,4909.56,0
B001,3/21/20,20368.38,16739.38,0,0,9772.43,1
B001,5/14/25,23879.31,21356.6,0,0,14014.05,1
B003,12/28/19,24844.71,17845.39,0,0,21483.49,1
B008,3/29/21,16577.69,13304.95,0,0,10336.81,1
B003,3/2/23,30258.03,18217.74,0,0,23467.21,1
B008,9/24/19,18815.33,10541.42,0,0,13937.53,1
B004,8/16/23,25481.53,17456.27,0,0,20230.74,1
B001,2/22/25,18194.51,14081.26,0,0,17109.7,1
B003,6/4/24,,,0,0,21293.28,1
B005,10/1/23,,,0,1,15002.35,1
B004,8/28/22,17782.38,11971.42,0,0,8023.25,1
B005,6/7/20,16863.58,10089.76,0,0,9243.1,1
B001,9/6/24,,,0,0,15845.39,1
B001,2/17/21,26291.66,22351.63,0,0,22407.36,1
B001,10/9/20,32840.07,19416.42,0,0,13315.24,1
B003,8/16/19,31959.72,26910.61,0,0,25761.57,1
B003,2/4/23,23724.12,16564.56,0,0,20465.35,1
B004,2/26/23,16565.42,9483.39,0,0,9469.84,1
B006,1/6/22,21997.63,20846.34,0,0,18428.93,1
B003,8/13/24,31071.8,18709.54,0,0,25306.76,1
B003,5/1/20,38167.13,21275.08,0,1,25312.05,1
B008,7/22/25,17968.68,11622.04,0,0,11854.3,1
B005,8/1/22,27334.84,19909.29,0,1,22294.96,1
B003,3/8/25,25474.43,18728.04,0,0,22525.9,1
B007,10/2/21,12957.25,14179.86,0,0,7944.94,1
